MINS_ELAPSED,pH,pH_MIN,pH_MAX,M_BUTENEDIAL,M_BUTENEDIAL_MIN,M_BUTENEDIAL_MAX,M_C4H5NO,M_C4H5NO_MIN,M_C4H5NO_MAX,M_DIMER,M_DIMER_MIN,M_DIMER_MAX,M_NH
10,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.437376323993908,0.437340020218186,0.4374126007008303,0.000123316761000061,8.710961622760285e-05,0.00015963646031502725,7.424557621138071e-08,2.3596467393769327e-08,1.4980599057602587e-07,0.45442177853936255
11,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43736394078301777,0.4373240144171744,0.43740385348297023,0.00013563600894629684,9.581336815017256e-05,0.00017558614351473635,8.983017262156046e-08,2.855045469709708e-08,1.8124524044731006e-07,0.4544093953284723
12,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4373515537945533,0.4373080064839297,0.4373951045191906,0.00014795299789510926,0.00010451580954616056,0.00019153328841002237,1.06897006670919e-07,3.3975875677589845e-08,2.1567280651221653e-07,0.45439700834000785
13,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.437339162791588,0.4372919962393964,0.43738635370335016,0.0001602677280296102,0.00011321694050512256,0.00020747789511943435,1.2544568223654227e-07,3.987266360506863e-08,2.5308763823700533e-07,0.45438461733704255
14,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4373267695085845,0.4372759835045192,0.4373776009293076,0.00017258019953291155,0.00012191676111661436,0.00022341996376152145,1.4547583513853855e-07,4.624075174935449e-08,2.9348868508793696e-07,0.45437222405403904
15,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4373143737430327,0.4372599681002429,0.4373688460909215,0.00018488979203550295,0.00013061527147019175,0.00023935949445483268,1.6698710119701606e-07,5.308007338026846e-08,3.368748965312717e-07,0.45435982828848726
16,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4373019762323277,0.43724394984799947,0.4373600890823325,0.00019719626774102487,0.00013931247164589904,0.0002552964872909639,1.899791171163163e-07,6.039056193258258e-08,3.8324522455144156e-07,0.4543474307777822
17,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43728958105044535,0.4372279286057917,0.4373513298188195,0.00020950094867221635,0.0001480083610103049,0.00027123094033966764,2.1445158592958856e-07,6.817216321450906e-08,4.32598810028009e-07,0.4543350355958999
18,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4372771783134287,0.4372119042242996,0.4373425682114292,0.0002218013750845979,0.00015670293907283432,0.0002871628520755223,2.4040419738922237e-07,7.642482055677422e-08,4.849347560187974e-07,0.45432263285888325
19,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4372647675305481,0.43719587653376857,0.437333804159396,0.00023410337430716053,0.0001653962057415933,0.0003030922221028858,2.6783660418394137e-07,8.514847037598861e-08,5.40252060029514e-07,0.45431022207600263
20,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4372523555009917,0.4371798453644436,0.43732503756195457,0.000246403234951641,0.00017408816092468778,0.0003190190500261159,2.967484590024689e-07,9.434304908876284e-08,5.985497195658667e-07,0.4542978100464462
21,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43723993806949296,0.4371638105465699,0.4373162683183396,0.0002587003506193136,0.00018277880453022367,0.0003349433354495703,3.271394145335285e-07,1.0400849311170749e-07,6.598267321335631e-07,0.4542853926149475
22,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4372275123822926,0.4371477460190727,0.4373074963277856,0.00027099431810970165,0.00019146781141789022,0.0003508650779776069,3.590091234658439e-07,1.1414473886143319e-07,7.240820952383103e-07,0.45427296692774716
23,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4372150815126457,0.437131672828903,0.4372987214895271,0.0002832860020046517,0.00020015525129783056,0.0003667842772145834,3.923572384881383e-07,1.247517227545505e-07,7.913148063858161e-07,0.45426053605810024
24,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4372026520382049,0.4371155775527929,0.4372899437027988,0.0002955739268159801,0.00020884133030979409,0.0003827009327648578,4.271834122891354e-07,1.3582938120767006e-07,8.615238630817881e-07,0.45424810658365944
25,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4371902176690356,0.4370994728596087,0.4372811628668353,0.0003078593435475472,0.0002175260483818046,0.0003986150442327877,4.634872975575586e-07,1.473776506374024e-07,9.347082628319336e-07,0.4542356722144901
26,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43717778904313787,0.4370833584287294,0.4372723788808712,0.000320145416048846,0.00022620940544188593,0.00041452661122273103,5.012685469821315e-07,1.5939646746035818e-07,1.0108670031419606e-06,0.4542232435885924
27,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43716533937795055,0.4370672339395341,0.4372635916441411,0.0003324314461957148,0.00023489140141806192,0.0004304356333390456,5.405268132515778e-07,1.7188576809314794e-07,1.0899990815175758e-06,0.4542107939234051
28,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43715288187824297,0.4370510990714016,0.4372548010558795,0.0003447154558052976,0.00024357203623835634,0.00044634211018608917,5.812617490546205e-07,1.8484548895238226e-07,1.1721034954644877e-06,0.4541983364236975
29,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4371404247650679,0.4370349535091814,0.4372460070163008,0.00035699744375652096,0.0002522513093067949,0.0004622460398250372,6.234730024566805e-07,1.9827556607141095e-07,1.257179223246366e-06,0.45418587931052246
30,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4371279840819676,0.4370187969408054,0.4372372094261712,0.00036927476337703764,0.0002609292197321231,0.00047814741944745995,6.67160218917883e-07,2.1217593526761067e-07,1.3452252322837237e-06,0.45417343862742215
31,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4371155401008043,0.4370026290476888,0.43722840818509007,0.0003815471114126977,0.0002696057672473188,0.0004940462480833021,7.123230494060351e-07,2.265465328149321e-07,1.4362405129198724e-06,0.4541609946462588
32,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4371030660972139,0.4369864495112112,0.4372196031926501,0.00039382376822381314,0.00027828095158876406,0.0005099425247725331,7.589611449189805e-07,2.4138729498981586e-07,1.53022405562313e-06,0.4541485206426684
33,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4370905741099155,0.4369702580127523,0.4372107943484444,0.00040609717735520535,0.0002869547724928408,0.0005258362485551229,8.070741564545617e-07,2.5669815806870263e-07,1.6271748508618144e-06,0.45413602865537
34,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4370780980105483,0.4369540542336919,0.43720198155206574,0.0004183603901861111,0.000295627229695931,0.0005417274184710412,8.566617350106222e-07,2.7247905832803287e-07,1.7270918891042431e-06,0.45412355255600284
35,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4370655951714417,0.4369378378554095,0.43719316470310704,0.0004306219715385373,0.0003042983229344167,0.0005576160335602578,9.07723531585005e-07,2.887299320442473e-07,1.8299741608187335e-06,0.45411104971689625
36,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4370530791694057,0.4369216085592849,0.4371843437011612,0.00044288535536410686,0.00031296805194468,0.0005735020928627423,9.602591971755531e-07,3.0545071549378646e-07,1.935820656473604e-06,0.45409853371486025
37,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4370405765421273,0.4369053660266977,0.4371755184458211,0.0004551478095844758,0.0003216364164631027,0.0005893855954184644,1.0142683827801098e-06,3.226413449530909e-07,2.044630366537172e-06,0.45408603108758183
38,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43702808177547625,0.4368891099390276,0.4371666888366797,0.0004674085841842746,0.00033030341622606696,0.0006052665402673941,1.0697507393965176e-06,3.4030175669860124e-07,2.156402281477755e-06,0.4540735363209308
39,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4370155512514117,0.4368728399776544,0.43715785477332975,0.00047966852744082966,0.00033896905096995476,0.0006211449264495008,1.1267059180226205e-06,3.584318870067581e-07,2.2711353917636713e-06,0.45406100579686626
40,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.437003016919917,0.4368565558239575,0.4371490161553643,0.0004919302983944432,0.0003476333204311481,0.0006370207530047544,1.1851335696562606e-06,3.770316721540019e-07,2.388828687863237e-06,0.45404847146537153
41,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4369904808490723,0.4368402572833136,0.4371401729044828,0.000504190171202758,0.00035629621271980464,0.0006528939847557059,1.2450331620898337e-06,3.961010325442896e-07,2.5094804004075096e-06,0.45403593539452686
42,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43697794116893895,0.4368239437689128,0.43713132487246414,0.0005164481891504387,0.0003649577527183702,0.0006687646947503065,1.3064047425715693e-06,4.156399387842518e-07,2.633091163297426e-06,0.4540233957143935
43,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4369654051533259,0.4368076151313465,0.4371224719890691,0.000528701225902194,0.0003736179242975452,0.0006846328353338594,1.369247712088713e-06,4.356483054900061e-07,2.759658930092353e-06,0.4540108596987804
44,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4369528639026693,0.4367912710523628,0.4371136141539562,0.0005409449313420511,0.0003822767271591788,0.0007004984054446998,1.4335617210949404e-06,4.5612606889084776e-07,2.8891826890036986e-06,0.4539983184481238
45,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43694032552544776,0.4367749112138756,0.4371047512668136,0.0005531862714048591,0.00039093416098954034,0.000716361403975309,1.4993464197984204e-06,4.770731651948019e-07,3.0216614272246397e-06,0.4539857800709023
46,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4369277266960779,0.43675853529796543,0.4370958832273593,0.0005654252451654871,0.00039959022545931903,0.000732221829772316,1.5666014581618146e-06,4.984895305886235e-07,3.15709413093012e-06,0.4539731812415324
47,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4369151244555982,0.4367421429868787,0.4370870099353404,0.0005776630396873031,0.0004082449202236245,0.0007480796816364948,1.6353264859022784e-06,5.203751012377972e-07,3.295479785276852e-06,0.45396057900105274
48,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4369025350140207,0.436725733963028,0.4370781312905342,0.0005899004397021258,0.0004168982449219863,0.0007639349583227662,1.7055211524914588e-06,5.42729813286538e-07,3.4368173744033202e-06,0.45394798955947524
49,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4368899718974055,0.4367093079089921,0.4370692471927473,0.0006021356025839037,0.000425550199178354,0.0007797876585401983,1.7771851071554955e-06,5.655536028577899e-07,3.581105881429772e-06,0.45393542644286006
50,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4368773764927667,0.436692864507516,0.4370603575418159,0.0006143685273400933,0.0004342007826010975,0.0007956377809520043,1.8503179988750218e-06,5.888464060532275e-07,3.7283442884582314e-06,0.45392283103822123
51,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4368647809980971,0.4366764034415109,0.4370514622376061,0.000626586011729948,0.00044284999478300655,0.0008114853241755449,1.924919476385164e-06,6.126081589532547e-07,3.878531576572481e-06,0.45391023554355164
52,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4368521190444901,0.4366599243940539,0.4370425611800133,0.00063880933856283,0.0004514978353012912,0.000827330286782327,2.0009891881755397e-06,6.368387976170057e-07,4.03166672583808e-06,0.45389757358994465
53,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4368394853801907,0.4366434270517435,0.4370336542698536,0.0006510259869874437,0.00046014430334609364,0.000843172666312983,2.0785267607091798e-06,6.615382529368623e-07,4.187748660893102e-06,0.4538849399256452
54,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4368268226662386,0.43662691111786217,0.4370247414123145,0.0006632469078169278,0.000468789396280021,0.0008590124554449174,2.157531713659339e-06,6.867064308251511e-07,4.3467760372859226e-06,0.45387227721169315
55,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4368141190125815,0.43661037628033744,0.4370158225084215,0.0006754704466273677,0.0004774331131957237,0.0008748496514181983,2.2380036683260685e-06,7.123432615670343e-07,4.508747761007791e-06,0.453859573558036
56,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43680145083125743,0.4365938222242245,0.437006897458415,0.0006876800760009705,0.00048607545350976044,0.0008906842523250594,2.3199422656176042e-06,7.384486801502034e-07,4.6736627862772315e-06,0.45384690537671196
57,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4367887239432636,0.4365772486347656,0.4369979661625676,0.000699888201417174,0.0004947164166220267,0.0009065162562082023,2.4033471461139455e-06,7.650226215331219e-07,4.841520065938897e-06,0.45383417848871815
58,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43677601242255415,0.4365606551973903,0.4369890285211839,0.0007120966095504347,0.000503356001915755,0.0009223456610607972,2.488217950066856e-06,7.920650206450386e-07,5.012318551463576e-06,0.4538214669680087
59,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4367632905633664,0.4365440415977154,0.4369800844346004,0.000724308452111819,0.0005119942087575163,0.0009381724648264828,2.574554317399864e-06,8.195758123859816e-07,5.186057192948191e-06,0.4538087451088209
60,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4367506280671394,0.4365274075215448,0.4369711338031857,0.0007365237325426141,0.0005206310364972173,0.0009539966653993656,2.662355887708257e-06,8.475549316267572e-07,5.362734939115789e-06,0.4537960826125939
61,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4367378924265967,0.4365107526548694,0.4369621765273404,0.0007487369521302814,0.0005292664844681031,0.0009698182606240211,2.7516226969573e-06,8.760023132089563e-07,5.5423507373155435e-06,0.45378334697205125
62,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4367251575023157,0.43649407668386747,0.4369532125074973,0.0007609481095281378,0.0005379005519867557,0.0009856372482954922,2.8423546590177916e-06,9.049178919449476e-07,5.724903533522772e-06,0.45377061204777025
63,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4367124017948917,0.4364773792949044,0.4369442416441209,0.0007731523605160182,0.0005465332383530943,0.0010014536261592909,2.934550814772568e-06,9.343016026178793e-07,5.910392272338916e-06,0.4537578563403462
64,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4366996154066709,0.4364606601745327,0.4369352638377079,0.0007853494829592968,0.000555164542850376,0.0010172673919113977,3.0282108044029656e-06,9.641533799816834e-07,6.098815896991548e-06,0.45374506995212543
65,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43668684809961095,0.4364439190094922,0.4369262789887872,0.0007975442276255751,0.000563794464745194,0.0010330785431982605,3.1233342677706963e-06,9.944731587610682e-07,6.2901733493343766e-06,0.4537323026450655
66,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43667407326126895,0.4364271554867097,0.4369172869979192,0.0008097365927751327,0.00057242300328748,0.0010488870776167968,3.2199208444178482e-06,1.0252608736515248e-06,6.48446356984723e-06,0.4537195278067235
67,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4366612031212419,0.4364103692932992,0.43690828776569696,0.000821926576630103,0.0005810501577105023,0.0010646929927143906,3.3179701735668886e-06,1.0565164593193243e-06,6.68168549763608e-06,0.45370665766669643
68,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4366484734566081,0.4363935601165621,0.4368992811927451,0.0008341207850540044,0.0005896759272308662,0.0010804962859888962,3.417481894120657e-06,1.0882398504015185e-06,6.881838070433023e-06,0.45369392800206265
69,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4366356781551296,0.4363767276439867,0.4368902671797205,0.0008463089884997023,0.0005983003110485156,0.0010962969548886353,3.518455644662374e-06,1.1204309815059378e-06,7.084920224596283e-06,0.45368113270058413
70,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4366228097464829,0.43635987156324857,0.4368812456273119,0.0008584890706018546,0.0006069233083467303,0.0011120949968123977,3.6208910634556387e-06,1.153089787211197e-06,7.290930895110227e-06,0.4536682642919374
71,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4366099810224667,0.4363429915622105,0.4368722164362402,0.0008706666793530247,0.0006155449182921279,0.0011278904091094413,3.72478778844442e-06,1.1862162020666868e-06,7.4998690155853395e-06,0.4536554355679212
72,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4365971208956591,0.4363260873289224,0.4368631795072583,0.0008828349468550734,0.0006241651400346633,0.0011436831890794944,3.830145457253068e-06,1.2198101605925793e-06,7.711733518258245e-06,0.45364257544111364
73,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4365842645878701,0.4363091585516213,0.43685413474115103,0.0008949920963037541,0.000632783972707629,0.0011594733339727506,3.936963707186315e-06,1.2538715972798302e-06,7.926523333991697e-06,0.4536297191333246
74,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4365714019496053,0.43629220491873133,0.4368450820387354,0.0009071531823991754,0.0006414014154276541,0.0011752608409898735,4.0452421752292605e-06,1.2884004465901731e-06,8.14423739227458e-06,0.45361685649505984
75,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4365584715485215,0.4362752261188643,0.43683602130086013,0.0009193155445819637,0.0006500174672947052,0.0011910457072819962,4.154980498047384e-06,1.3233966429561191e-06,8.364874621221904e-06,0.45360392609397604
76,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4365456021366092,0.4362582218408185,0.4368269524284066,0.000931473930616626,0.000658632127392087,0.0012068279299507164,4.2661783119865474e-06,1.358860120780966e-06,8.588433947574817e-06,0.45359105668206373
77,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4365327745198634,0.43624119177357984,0.43681787532228733,0.0009436247970813857,0.0006672453947864402,0.0012226075060481046,4.378835253072981e-06,1.394790814438788e-06,8.814914296700597e-06,0.4535782290653179
78,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4365199439989485,0.4362241356063211,0.4368087898834477,0.0009557728752464293,0.0006758572685277439,0.001238393574508732,4.492950957013299e-06,1.4311886582744405e-06,9.044314592592657e-06,0.45356539854440303
79,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4365070256593301,0.4362070530284025,0.43679969601286456,0.0009679181623772052,0.0006844677476493137,0.0012541874847788528,4.6085250591944885e-06,1.4680535866035581e-06,9.276633757870523e-06,0.4535524802047846
80,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43649405701675803,0.4361899437293713,0.43679059361154704,0.0009800606556918355,0.0006930768311678027,0.0012699792566425252,4.725557194683918e-06,1.5053855337125569e-06,9.511870713779876e-06,0.45353951156221256
81,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4364810689726182,0.436172807398962,0.436781482580536,0.0009922003523611146,0.0007016845180832015,0.0012857688881402216,4.844046998229325e-06,1.5431844338586353e-06,9.750024380192516e-06,0.4535265235180727
82,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4364681598228593,0.4361556437270961,0.4367723628209048,0.0010043372495085108,0.0007102908073788379,0.0013015563772813324,4.9639941042588304e-06,1.5814502212697681e-06,9.991093675606368e-06,0.45351361436831383
83,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4364551472589469,0.4361384524038824,0.4367632342337585,0.0010164713442101648,0.0007188956980213768,0.0013173417220441672,5.085398146880931e-06,1.6201828301447147e-06,1.0235077517145503e-05,0.45350060180440144
84,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4364420453563309,0.43612123311961704,0.4367540967202342,0.001028602633494891,0.0007274991889608206,0.001333124920375953,5.208258759884498e-06,1.6593821946530115e-06,1.0481974820560111e-05,0.45348749990178544
85,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4364289572999028,0.4361039855647829,0.4367449501815011,0.0010407393065569172,0.0007361012791305089,0.0013489059701928359,5.332575576738783e-06,1.699048248934976e-06,1.0731784500226517e-05,0.4534744118453573
86,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4364159063135947,0.4360867094300504,0.4367357945187604,0.001052883678704469,0.0007447019674471185,0.00136468486937988,5.458348230593412e-06,1.7391809271017085e-06,1.0984505469147175e-05,0.45346136085904926
87,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4364028986746812,0.43606940440627706,0.4367266296332453,0.0010650371629275057,0.0007533012528106637,0.0013804616157910678,5.585576354278388e-06,1.7797801632350868e-06,1.1240136638950682e-05,0.4534483532201357
88,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4363898513034661,0.4360520701845074,0.4367174554262209,0.0010771885467024006,0.0007618991341044963,0.0013962362072493,5.714259580304091e-06,1.8208458913877689e-06,1.1498676919891745e-05,0.4534353058489206
89,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4363769223498234,0.4360347064559733,0.4367082717989849,0.0010893378278273023,0.0007704956101953043,0.001412008641546396,5.844397540861279e-06,1.862378045583197e-06,1.1760125220851221e-05,0.4534223768952779
90,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43636384917372906,0.4360173129120938,0.4366990786528661,0.0011015059731056714,0.0007790906799331142,0.0014277789164430935,5.975989867821087e-06,1.9043765598155904e-06,1.2024480449336086e-05,0.4534093037191836
91,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4363507196368761,0.4359998892444749,0.436689875889226,0.0011136649219497103,0.0007876843421512893,0.0014435470296690484,6.109036192735027e-06,1.946841368049948e-06,1.2291741511479456e-05,0.45339617418233064
92,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4363375945006859,0.4359824351449101,0.43668066340945794,0.0011258022055749505,0.0007962742722713405,0.0014593129789228349,6.243536146834982e-06,1.989772404222052e-06,1.256190731204057e-05,0.4533830490461404
93,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4363244301541804,0.4359649503053797,0.43667144111498735,0.0011379372347307662,0.0008048532754211197,0.0014750767618719454,6.3794893610332235e-06,2.0331696022384634e-06,1.2834976754404798e-05,0.4533698846996349
94,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43631118912484346,0.4359474344180515,0.4366622089072715,0.0011500700065665902,0.0008134306058368942,0.0014908383761527912,6.516895465922391e-06,2.077032895976524e-06,1.3110948740583653e-05,0.453356643670298
95,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4362980135349341,0.4359298871752803,0.4366529666877998,0.0011622059652050445,0.0008220062619363513,0.0015065978193707016,6.655754091775501e-06,2.1213622192843553e-06,1.3389822171214765e-05,0.4533434680803886
96,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4362848196728322,0.4359123082696081,0.4366437143580936,0.001174346620179071,0.0008305802421154947,0.001522355089099924,6.796064868545953e-06,2.16615750598086e-06,1.3671595945561901e-05,0.45333027421828676
97,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4362715346267323,0.43589469739376396,0.43663445181970656,0.0011864734252183358,0.0008391525447486423,0.0015381101828836256,6.937827425867516e-06,2.211418689855721e-06,1.3956268961514954e-05,0.4533169891721868
98,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43625828325240334,0.4358770542406645,0.43662517897422404,0.001198597981737562,0.0008477231681884277,0.0015538630982338893,7.081041393054338e-06,2.257145704669401e-06,1.4243840115589968e-05,0.4533037377978579
99,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4362449273626747,0.43585937850341294,0.43661589572326337,0.001210720287011054,0.0008562921107657991,0.0015696138326317186,7.225706399100952e-06,2.3033384841531447e-06,1.4534308302929086e-05,0.4532903819081292
100,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4362316963280138,0.43584166987530015,0.4366066019684743,0.0012228403382787815,0.0008648593707900203,0.0015853623835270355,7.371822072682257e-06,2.3499969620089757e-06,1.4827672417300611e-05,0.4532771508734683
101,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4362185884104687,0.4358239280498039,0.4365973765756704,0.0012349581327463794,0.0008734249465486699,0.0016011087483386779,7.519388042153532e-06,2.397121071909697e-06,1.5123931351098956e-05,0.4532640429559232
102,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4362053586473479,0.4358061527205892,0.4365882614179967,0.0012470668818055895,0.0008819888363076416,0.0016168529244544047,7.668403935550437e-06,2.444710747498896e-06,1.5423083995344674e-05,0.4532508131928024
103,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.43619202868617857,0.4357883435815083,0.4365791410853212,0.0012591651151188526,0.0008905510383111444,0.0016325949092308918,7.818869380589006e-06,2.4927659223909344e-06,1.572512923968446e-05,0.4532374832316331
104,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4361786020170764,0.4357705003266006,0.43657001552903374,0.0012712784664916914,0.0008991115507817021,0.0016483346999937338,7.970784004665645e-06,2.541286530170961e-06,1.6030065972391115e-05,0.45322405656253095
105,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4361651333423489,0.4357526226500925,0.4365608847005367,0.001283368874990339,0.0009076703719201539,0.0016640722940374436,8.124147434857146e-06,2.5902725043948997e-06,1.63378930803636e-05,0.45321058788780344
106,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4361518134267057,0.43573471024639787,0.4365517485512453,0.001295456029032814,0.0009162274999056543,0.0016798076886254526,8.278959297920676e-06,2.6397237785894587e-06,1.6648609449126975e-05,0.45319726797216026
107,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4361384574092879,0.4357167628101175,0.4365426070325872,0.0013075779747116665,0.0009247829328956725,0.0016955408809901096,8.43521922029377e-06,2.6896402862521218e-06,1.6962213962832462e-05,0.45318391195474245
108,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4361251084749616,0.43569878003603935,0.4365334600960029,0.0013197154470723162,0.0009333366690259928,0.001711271868332684,8.592926828094353e-06,2.74002196085116e-06,1.7278705504257394e-05,0.45317056302041614
109,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4361117588632568,0.4356807616191388,0.4365243076929453,0.0013318513358407359,0.0009418887064107149,0.001727000647823361,8.752081747120714e-06,2.790868735825617e-06,1.759808295480524e-05,0.45315721340871135
110,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4360983797154757,0.4356627072545781,0.4365151497748801,0.0013439675195838336,0.0009504390431422533,0.0017427272166012462,8.91268360285153e-06,2.8421805445853237e-06,1.7920345194505604e-05,0.45314383426093024
111,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4360850242039165,0.4356446166377069,0.43650598629328585,0.0013560558536372981,0.0009589876772913377,0.0017584515717743614,9.074732020445848e-06,2.8939573205108866e-06,1.824549110201421e-05,0.453130478749371
112,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4360716071421458,0.435626489464062,0.4364968171996534,0.001368132711434833,0.0009675346069070133,0.0017741737104196493,9.238226624743098e-06,2.946198996953694e-06,1.8573519486066987e-05,0.45311706168760035
113,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4360582063192678,0.4356083254293671,0.43648764244548655,0.001380190583657731,0.0009760798300166401,0.0017898936295829692,9.403167040263074e-06,2.9989055072359177e-06,1.8904428073293705e-05,0.4531036608647223
114,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4360447378659148,0.4355901242369788,0.4364784619823015,0.0013922627239548215,0.000984623344625893,0.0018056113262790987,9.569552891205964e-06,3.052076784650504e-06,1.9238215265784545e-05,0.45309019241136933
115,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4360312500419298,0.4355718855908415,0.4364692757616273,0.0014043549860471155,0.0009931651487187624,0.0018213267974917355,9.737383801452322e-06,3.105712762461185e-06,1.9574879853960695e-05,0.4530767045873843
116,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4360176535120335,0.4355536091879806,0.4364600837350056,0.0014164233199209669,0.0010017052402575537,0.001837040040173493,9.906659394563082e-06,3.159813373902469e-06,1.9914420625513298e-05,0.453063108057488
