SECONDS,MZ150,MZ168,MZ84,MZ85,MZ149
22.75375,67,56,3595,1250,191
22.759083,82,50,3657,1302,165
22.764417,81,66,3584,1314,174
22.76975,76,57,3645,1251,160
22.775083,72,61,3705,1289,177
22.780417,71,56,3677,1244,182
22.78575,71,64,3508,1292,199
22.791042,63,57,3539,1248,157
22.796375,78,61,3470,1257,180
22.801708,73,59,3527,1266,174
22.807042,57,54,3539,1237,180
22.812375,74,55,3609,1289,150
22.817708,68,53,3633,1278,161
22.823042,77,54,3549,1309,157
22.828375,74,57,3681,1320,170
22.833667,69,53,3770,1306,159
22.839,64,53,3758,1275,162
22.844333,66,47,4170,1303,174
22.849667,81,48,4402,1319,197
22.855,74,62,4166,1341,188
22.860333,74,45,4077,1359,179
22.865667,60,65,3786,1296,165
22.870958,67,47,3818,1327,193
22.876292,75,43,3683,1325,185
22.881625,83,57,3745,1370,175
22.886958,77,54,3834,1329,217
22.892292,80,72,3770,1361,173
22.897625,75,58,3976,1350,169
22.902958,73,49,4107,1304,154
22.90825,73,53,3891,1362,146
22.913583,73,57,3761,1370,178
22.918917,74,59,3880,1395,156
22.92425,75,53,3940,1341,166
22.929583,82,74,3924,1372,174
22.934917,75,59,3940,1397,181
22.94025,74,56,4871,1420,165
22.945583,80,67,4239,1394,164
22.950917,77,57,4080,1401,172
22.956208,74,64,4103,1409,177
22.961542,73,66,4029,1357,168
22.966875,79,59,4339,1360,169
22.972208,91,69,4191,1372,163
22.977542,66,53,3971,1369,179
22.982875,66,54,4009,1346,168
22.988208,78,59,3933,1419,194
22.9935,75,55,3999,1408,185
22.998833,74,53,3840,1397,183
23.004167,70,70,4105,1373,184
23.0095,80,66,4062,1444,203
23.014833,75,55,4073,1430,175
23.020167,80,55,3772,1447,178
23.0255,84,61,3890,1377,168
23.030792,89,68,3733,1395,167
23.036125,87,66,3973,1369,188
23.041458,73,63,3940,1345,217
23.046792,80,60,3783,1368,182
23.052125,73,53,4031,1386,194
23.057458,86,67,4729,1492,172
23.062792,77,65,4410,1468,162
23.068083,86,69,4374,1519,181
23.073417,73,57,4373,1593,156
23.07875,64,55,4380,1489,160
23.084083,71,51,4468,1670,187
23.089417,71,58,4575,1711,192
23.09475,73,47,4483,1780,162
23.100083,67,53,4200,1675,189
23.105417,82,60,4533,1781,158
23.11075,63,56,4699,1973,152
23.116042,77,60,4742,1995,152
23.121375,61,54,4522,1894,165
23.126708,71,54,4343,1928,167
23.132042,82,57,4440,1900,167
23.137375,67,57,4193,1881,192
23.142708,77,63,4490,2023,201
23.148042,77,54,4522,2070,180
23.153333,78,52,4595,2091,160
23.158667,85,69,4510,2119,156
23.164,60,50,4716,2229,142
23.169333,65,58,4750,2142,174
23.174667,77,54,5979,2147,177
23.18,76,57,4979,2120,176
23.185333,75,58,4781,2041,163
23.190625,78,66,4687,2185,175
23.195958,61,58,4588,2027,189
23.201292,83,57,4687,2087,168
23.206625,64,55,4514,2101,164
23.211958,64,54,4758,1960,187
23.217292,73,62,4651,1963,171
23.222625,79,52,4766,2056,179
23.227917,71,58,4737,1959,154
23.23325,68,54,4848,1989,153
23.238583,84,52,4892,2050,182
23.243917,88,56,4762,1950,189
23.24925,73,54,4657,1858,168
23.254583,65,46,4855,1999,163
23.259917,61,54,4609,1911,167
23.26525,72,47,4691,1931,173
23.270583,71,51,4608,1892,150
23.275875,79,47,4620,1930,181
23.281208,80,46,4623,1962,172
23.286542,62,50,4782,1888,143
23.291875,71,51,4718,1858,161
23.297208,77,48,4626,1874,177
23.302542,60,60,4689,1820,164
23.307875,61,44,4820,1853,160
23.313167,67,46,4703,1794,153
23.3185,80,59,4871,1904,172
23.323833,77,54,4707,1845,175
23.329167,68,49,4640,1890,178
23.3345,72,51,4997,1893,163
23.339833,85,65,5125,1814,195
23.345167,79,50,4957,1851,188
23.350458,80,49,4899,1753,159
23.355792,83,54,4752,1768,173
23.361125,67,47,4804,1789,191
23.366458,59,49,4925,1804,163
23.371792,65,41,4795,1804,177
23.377125,74,42,4811,1813,187
23.382458,65,41,4919,1753,172
23.387792,70,52,5001,1802,163
23.393083,52,44,4741,1853,147
23.398417,67,49,5057,1843,146
23.40375,63,60,5042,1714,170
23.409083,71,55,4972,1809,180
23.414417,52,55,4770,1769,167
23.41975,72,60,4696,1814,176
23.425083,79,58,4937,1755,178
23.430417,73,54,4681,1785,171
23.435708,75,53,4787,1765,176
23.441042,66,50,4742,1817,191
23.446375,72,51,4893,1802,166
23.451708,56,46,5073,1742,151
23.457042,67,52,5006,1809,151
23.462375,76,53,4940,1811,166
23.467708,73,48,4810,1891,159
23.473,67,62,4786,1782,154
23.478333,77,48,4774,1752,175
23.483667,73,49,4843,1763,145
23.489,64,45,4854,1801,177
23.494333,71,46,5017,1730,166
23.499667,84,57,5025,1745,198
23.505,61,47,5013,1859,155
23.510333,72,57,4898,1794,169
23.515625,75,59,4998,1819,163
23.520958,65,42,4763,1789,157
23.526292,57,47,4862,1825,155
23.531625,67,52,4775,1747,185
23.536958,66,50,4675,1677,178
23.542292,80,61,4848,1732,161
23.547625,71,54,4767,1772,165
23.552917,74,54,4734,1729,199
23.55825,70,54,4977,1821,188
23.563583,72,62,4882,1711,185
23.568917,81,55,4774,1772,182
23.57425,72,51,4682,1728,182
23.579583,66,62,4762,1768,162
23.584917,66,63,4766,1690,156
23.59025,87,59,4754,1673,190
23.595542,72,53,4852,1708,183
23.600875,72,52,4800,1745,179
23.606208,71,64,4841,1742,177
23.611542,72,56,4821,1760,168
23.616875,78,49,4754,1762,177
23.622208,78,56,4832,1749,185
23.627542,63,55,4760,1689,158
23.632875,73,52,4844,1710,175
23.638167,71,45,4703,1740,181
23.6435,75,63,5707,1727,168
23.648833,85,56,5631,1760,185
23.654167,63,60,5052,1738,144
23.6595,71,50,4864,1774,168
23.664833,72,60,4900,1690,189
23.670167,83,60,4973,1622,155
23.675458,78,60,4906,1693,188
23.680792,87,64,5016,1714,183
23.686125,80,52,5183,1705,197
23.691458,69,60,5260,1765,187
23.696792,73,67,5150,1666,193
23.702125,82,63,4938,1759,182
23.707458,70,57,4803,1716,160
23.71275,82,49,4988,1772,187
23.718083,74,57,5002,1708,178
23.723417,87,64,5009,1691,175
23.72875,71,52,4870,1700,196
23.734083,81,63,5092,1714,197
23.739417,65,51,4782,1685,174
23.74475,70,55,4767,1623,153
23.750083,77,50,4919,1634,158
23.755375,60,62,4637,1601,173
23.760708,82,56,4680,1682,177
23.766042,71,54,4477,1571,164
23.771375,91,49,4683,1584,182
23.776708,71,57,4740,1690,199
23.782042,66,65,5235,1707,170
23.787375,78,66,5349,1740,189
23.792708,78,46,4808,1737,184
23.798,83,57,4815,1827,178
23.803333,73,52,4803,1766,164
23.808667,76,49,5249,1961,185
23.814,72,58,5386,2053,187
23.819333,88,63,5482,2027,180
23.824667,88,57,5353,2207,158
23.83,77,59,5522,2230,180
23.835292,82,55,5527,2303,190
23.840625,77,56,5496,2216,160
23.845958,82,56,5388,2231,158
23.851292,80,62,5485,2256,190
23.856625,67,60,5486,2221,162
23.861958,71,59,6118,2281,166
23.867292,71,50,5739,2224,198
23.872583,69,42,5541,2271,158
23.877917,71,59,5425,2148,174
23.88325,84,53,5686,2301,177
23.888583,80,61,5547,2244,169
23.893917,64,52,5456,2369,173
23.89925,74,49,5775,2335,176
23.904583,65,38,5609,2287,169
23.909917,77,63,5481,2290,173
23.915208,77,43,5380,2277,160
23.920542,65,51,5492,2251,180
23.925875,76,66,5545,2231,175
23.931208,72,54,5634,2178,172
23.936542,78,45,5486,2196,175
23.941875,57,58,5578,2198,182
23.947208,83,63,5505,2247,168
23.952542,74,49,5529,2175,154
23.957833,82,57,5722,2168,194
23.963167,65,61,5821,2241,150
23.9685,79,44,5941,2228,161
23.973833,76,58,5700,2142,155
23.979167,74,57,5733,2144,149
23.9845,69,57,5663,2149,162
23.989833,70,45,5695,2093,154
23.995125,81,63,5651,2129,182
24.000458,82,55,5705,2065,158
24.005792,63,70,5774,2163,162
24.011125,70,59,5654,2125,158
24.016458,72,60,5709,2106,160
24.021792,77,47,5808,2160,149
24.027125,84,70,5918,2138,171
24.032417,76,55,5760,2080,167
24.03775,86,60,5696,2117,168
24.043083,70,63,5589,2052,179
24.048417,83,61,5591,2036,194
24.05375,74,50,5562,2003,181
24.059083,63,57,5636,2075,185
24.064417,88,56,5790,2146,161
24.06975,69,54,5760,2041,165
24.075042,60,47,5758,2134,166
24.080375,64,45,5914,2020,176
24.085708,74,55,5886,2016,178
24.091042,92,53,5643,2049,169
24.096375,65,59,5794,2005,164
24.101708,77,51,5704,2038,197
24.107042,73,59,5648,1995,166
24.112375,70,55,5602,1972,167
24.117667,64,47,5685,1964,166
24.123,69,50,5580,2004,162
24.128333,66,59,5740,2064,160
24.133667,69,59,5605,1960,202
24.139,82,61,5830,2010,181
24.144333,72,61,5744,2010,162
24.149667,71,52,5795,2035,162
24.154958,76,54,5677,2011,182
24.160292,66,55,5693,1907,150
24.165625,85,41,5835,2044,163
24.170958,68,60,5784,1964,172
24.176292,69,61,5675,1978,186
24.181625,74,57,5580,2024,184
24.186958,76,59,5635,2023,181
24.19225,81,54,5797,2018,175
24.197583,71,58,5504,1916,171
24.202917,80,51,5665,1967,179
24.20825,67,59,5737,2026,181
24.213583,81,61,5697,1981,162
24.218917,77,57,5809,2008,179
24.22425,78,54,6118,1991,155
24.229583,66,65,6102,1999,168
24.234875,74,55,5811,1996,194
24.240208,75,55,5883,2005,174
24.245542,82,51,5733,1987,171
24.250875,74,54,5893,1968,180
24.256208,81,50,5795,2012,164
24.261542,71,52,5836,1973,154
24.266875,74,66,5884,1961,183
24.272208,72,56,6105,2017,149
24.2775,78,57,6147,2009,166
24.282833,75,62,6070,1975,158
24.288167,74,50,5994,1994,175
24.2935,67,58,5939,1997,173
24.298833,74,57,6164,2013,165
24.304167,83,61,6323,1971,158
24.3095,72,59,6111,1957,168
24.314792,77,70,6144,1949,161
24.320125,72,61,6225,2004,187
24.325458,77,66,6290,2010,159
24.330792,77,59,5974,1894,159
24.336125,81,62,5920,1844,171
24.341458,88,57,5994,1886,153
24.346792,80,64,6205,1993,163
24.352083,74,65,6183,1903,164
24.357417,72,59,6162,2000,158
24.36275,79,52,6135,1994,164
24.368083,74,60,6093,1946,172
24.373417,69,67,6403,2012,156
24.37875,72,66,6302,2057,164
24.384083,85,70,6169,1984,162
24.389417,74,54,6360,2066,152
24.394708,76,65,6385,2144,164
24.400042,69,50,6579,2134,172
24.405375,70,55,6341,2126,165
24.410708,79,61,6309,2177,174
24.416042,79,59,6479,2148,150
24.421375,68,55,6427,2327,157
24.426708,86,57,6535,2342,169
24.432042,82,55,6633,2316,157
24.437333,84,63,6356,2379,183
24.442667,78,57,6586,2322,163
24.448,84,54,6709,2394,160
24.453333,79,68,6681,2384,169
24.458667,75,69,6703,2516,179
24.464,68,59,6687,2490,141
24.469333,79,57,6660,2545,156
24.474625,77,55,6643,2642,163
24.479958,73,64,6866,2606,176
24.485292,93,60,6586,2569,188
24.490625,74,59,6724,2610,164
24.495958,84,65,6812,2595,201
24.501292,98,53,6747,2515,199
24.506625,84,53,6924,2605,189
24.511958,86,48,6663,2655,174
24.51725,89,49,6793,2698,181
24.522583,85,53,6660,2636,183
24.527917,74,64,6648,2642,172
24.53325,67,59,6924,2736,172
24.538583,71,60,6766,2734,175
24.543917,84,56,6941,2700,161
24.54925,83,63,6924,2604,183
24.554542,86,64,6987,2784,174
24.559875,74,51,7086,2635,178
24.565208,82,60,6931,2743,187
24.570542,89,68,6924,2703,183
24.575875,74,63,7016,2863,211
24.581208,78,58,7035,2595,175
24.586542,75,59,6813,2674,168
24.591875,85,64,7034,2770,170
24.597167,72,54,7035,2655,162
24.6025,73,64,6989,2632,174
24.607833,81,60,7184,2797,191
24.613167,70,66,6991,2728,194
24.6185,74,66,7000,2728,171
24.623833,74,64,7041,2693,173
24.629167,79,54,7219,2714,180
24.6345,77,58,7162,2709,181
24.639792,79,69,7046,2736,188
24.645125,66,49,7276,2695,162
24.650458,73,63,7154,2597,191
24.655792,72,48,7164,2600,180
24.661125,74,61,6973,2648,190
24.666458,70,65,7107,2550,175
24.671792,70,58,7100,2650,176
24.677083,79,44,7194,2631,166
24.682417,78,54,7213,2639,157
24.68775,71,58,7200,2571,198
24.693083,81,60,7321,2570,181
24.698417,71,49,7398,2514,164
24.70375,79,56,7242,2547,168
24.709083,69,50,7061,2485,202
24.714375,74,49,7288,2647,196
24.719708,69,54,7327,2605,185
24.725042,78,56,7304,2577,184
24.730375,87,51,7280,2509,175
24.735708,68,64,7516,2583,162
24.741042,71,76,7493,2525,181
24.746375,82,60,7419,2407,172
24.751708,81,52,7393,2517,165
24.757042,72,64,7379,2436,158
24.762333,66,56,7268,2474,176
24.767667,74,60,7251,2488,162
24.773,77,57,7368,2468,186
24.778333,86,47,7457,2413,167
24.783667,77,57,7498,2455,175
24.789,77,55,7798,2467,168
24.794333,76,45,7533,2454,153
24.799625,80,61,7643,2454,199
24.804958,79,69,7639,2471,177
24.810292,72,51,7438,2349,190
24.815625,63,58,7333,2392,183
24.820958,67,59,7390,2418,163
24.826292,68,44,7341,2276,181
24.831625,83,58,7476,2397,178
24.836917,72,55,7666,2350,161
24.84225,67,59,7750,2428,157
24.847583,57,55,7672,2394,154
24.852917,74,56,7663,2303,166
24.85825,73,55,7660,2301,163
24.863583,64,63,7542,2306,180
24.868917,70,40,7622,2344,183
24.874208,61,53,7594,2291,187
24.879542,86,55,7687,2330,193
24.884875,73,65,7713,2314,176
24.890208,59,42,7696,2334,157
24.895542,78,59,7749,2341,163
24.900875,75,48,7772,2292,191
24.906208,77,61,7703,2350,170
24.911542,68,70,7615,2266,177
24.916875,77,45,7612,2263,171
24.922167,64,57,7763,2249,177
24.9275,87,53,7741,2420,185
24.932833,83,52,7788,2276,177
24.938167,67,53,7797,2229,170
24.9435,71,54,7614,2240,179
24.948833,69,52,7764,2290,170
24.954167,79,59,7826,2241,169
24.959458,77,50,7804,2323,179
24.964792,73,63,7770,2259,176
24.970125,77,60,7852,2257,165
24.975458,74,57,7570,2154,161
24.980792,65,52,7634,2112,200
24.986125,65,56,7719,2121,174
24.991458,65,59,8023,2118,171
24.99675,71,58,7882,2121,163
25.002083,85,69,7977,2148,186
25.007417,75,76,8116,2202,183
25.01275,73,68,8031,2102,155
25.018083,72,60,8088,2228,168
25.023417,80,63,8040,2140,181
25.02875,62,58,8036,2117,164
25.034042,71,59,7912,2123,163
25.039375,77,61,7757,2046,177
25.044708,87,57,7769,2089,164
25.050042,83,49,8016,2076,162
25.055375,81,60,7898,2055,178
25.060708,80,68,7823,2023,175
25.066042,74,55,8072,2047,169
25.071375,72,65,8204,2061,192
25.076708,60,52,8057,2073,176
25.082,72,61,8058,2063,169
25.087333,76,67,8066,2061,158
25.092667,68,73,7957,1980,160
25.098,79,66,7953,2000,174
25.103333,74,55,7863,1920,179
25.108667,66,56,8088,2011,154
25.114,79,60,8105,2003,158
25.119292,61,60,8090,2011,156
25.124625,68,47,8171,2003,154
25.129958,71,47,8124,2053,149
25.135292,72,50,8056,2053,156
25.140625,70,48,8288,1987,162
25.145958,74,64,8097,1987,150
25.151292,73,46,8113,1964,164
25.156583,72,52,8112,1925,151
25.161917,77,59,7968,1887,152
25.16725,67,49,8214,1954,141
25.172583,63,51,7923,1923,168
25.177917,69,52,8472,1896,171
25.18325,59,49,8058,1826,160
25.188583,66,50,8155,1866,145
25.193917,66,55,8203,1908,161
25.199208,70,60,8001,1851,163
25.204542,71,50,8072,1931,163
25.209875,71,48,8162,2032,175
25.215208,65,54,8203,1797,149
25.220542,68,46,8073,1894,164
25.225875,67,60,8224,1920,193
25.231208,54,59,8028,1776,169
25.236542,60,57,8008,1804,153
25.241833,64,50,8038,1893,191
25.247167,89,56,7933,1896,185
25.2525,70,50,7912,1818,186
25.257833,72,42,7998,1901,169
25.263167,63,53,7930,1791,167
25.2685,72,49,7872,1787,178
25.273833,58,53,7900,1748,175
25.279125,67,48,7961,1817,177
25.284458,71,51,7987,1799,182
25.289792,81,62,8149,1851,181
25.295125,77,56,7935,1765,186
25.300458,84,50,7925,1820,195
25.305792,74,55,8259,1842,176
25.311125,78,66,8257,1737,167
25.316417,81,52,8138,1768,177
25.32175,79,50,8090,1773,184
25.327083,59,49,8034,1795,180
25.332417,65,67,8043,1761,186
25.33775,80,58,8150,1713,171
25.343083,75,66,8143,1721,189
25.348417,79,59,8116,1740,187
25.35375,64,50,8156,1670,151
25.359042,66,53,8285,1674,154
25.364375,66,62,8156,1709,169
25.369708,78,55,8205,1668,165
25.375042,72,63,8083,1757,178
25.380375,74,65,7971,1684,170
25.385708,79,58,8030,1694,177
25.391042,77,55,7812,1695,176
25.396375,75,38,8079,1716,164
25.401667,89,45,8072,1687,166
25.407,72,48,8090,1684,192
25.412333,70,45,8090,1680,165
25.417667,70,50,8301,1728,161
25.423,63,54,8400,1716,153
25.428333,71,55,8347,1693,168
25.433667,69,48,8003,1646,163
25.438958,75,55,8169,1670,162
25.444292,82,55,8155,1630,183
25.449625,84,46,8364,1729,162
25.454958,57,59,8195,1652,148
25.460292,67,58,8300,1694,173
25.465625,73,63,8343,1678,174
25.470958,78,68,8226,1685,154
25.47625,78,57,8222,1626,174
25.481583,75,52,8236,1610,146
25.486917,73,51,8157,1623,166
25.49225,80,49,8113,1577,163
25.497583,72,54,8278,1566,158
25.502917,74,50,8195,1610,168
25.50825,71,57,8180,1620,171
25.513583,86,60,8148,1628,148
25.518875,62,52,8316,1600,144
25.524208,63,57,8055,1578,176
25.529542,65,61,8150,1499,152
25.534875,66,40,7932,1544,160
25.540208,73,48,7983,1542,169
25.545542,71,62,8045,1506,170
25.550875,72,50,8157,1551,162
25.556167,76,57,8021,1507,199
25.5615,71,51,7996,1493,168
25.566833,73,51,7989,1521,196
25.572167,68,63,7954,1501,176
25.5775,79,57,8089,1559,180
25.582833,79,60,7995,1586,177
25.588167,73,56,7721,1511,186
25.5935,74,62,8021,1495,172
25.598792,75,64,8148,1544,162
25.604125,77,54,8099,1500,164
25.609458,80,55,8111,1516,196
25.614792,73,56,7974,1519,177
25.620125,78,59,7952,1502,203
25.625458,68,55,7898,1469,171
25.630792,77,50,7873,1492,165
25.636125,72,47,7921,1452,191
25.641417,69,61,7911,1472,175
25.64675,64,46,7935,1472,168
25.652083,84,56,8056,1417,190
25.657417,63,49,8131,1466,178
25.66275,74,57,8114,1449,180
25.668083,86,64,8037,1488,166
25.673417,68,53,8034,1405,169
25.678708,81,56,8056,1463,180
25.684042,73,50,7961,1427,165
25.689375,65,46,8023,1463,158
25.694708,65,51,7978,1409,170
25.700042,72,59,8014,1454,175
25.705375,91,52,8000,1456,169
25.710708,83,58,7872,1368,201
25.716042,68,55,7953,1445,186
25.721333,75,54,7965,1404,170
25.726667,84,49,7992,1394,175
25.732,70,57,7912,1416,165
25.737333,84,57,7887,1450,168
25.742667,72,61,7944,1388,165
25.748,67,58,8123,1452,163
25.753333,78,52,8016,1421,177
25.758667,80,62,7970,1346,206
25.763958,85,57,7890,1370,185
25.769292,75,61,8033,1385,177
25.774625,83,54,7858,1411,175
25.779958,79,50,7996,1381,194
25.785292,62,47,8086,1364,169
25.790625,76,56,8094,1398,192
25.795958,74,53,8061,1347,182
25.80125,76,54,8043,1348,177
25.806583,66,53,7945,1350,168
25.811917,74,43,8066,1330,160
25.81725,71,54,8052,1368,171
25.822583,71,44,8023,1364,184
25.827917,73,63,7754,1319,166
25.83325,73,51,8070,1385,163
25.838542,59,51,8095,1339,201
25.843875,55,55,7876,1326,168
25.849208,63,63,7980,1301,148
25.854542,85,48,7864,1316,171
25.859875,70,49,7923,1350,168
25.865208,69,59,7944,1340,162
25.870542,66,67,8098,1355,195
25.875875,69,52,7957,1330,178
25.881167,79,52,8031,1314,163
25.8865,66,61,8157,1328,164
25.891833,67,55,8020,1311,161
25.897167,68,62,7832,1348,183
25.9025,67,61,7945,1274,174
25.907833,76,52,7915,1263,167
25.913167,85,58,7861,1327,198
25.9185,77,58,7845,1321,211
25.923792,63,54,7930,1409,172
25.929125,67,59,7974,1334,186
25.934458,68,52,8075,1329,169
25.939792,55,60,8080,1223,174
25.945125,82,62,7829,1230,186
25.950458,79,54,8033,1266,178
25.955792,75,50,8064,1287,175
25.961083,81,67,7906,1306,194
25.966417,68,68,7856,1282,176
25.97175,74,59,8021,1243,169
25.977083,67,56,7996,1305,168
25.982417,65,55,8106,1249,162
25.98775,72,55,8054,1160,160
25.993083,62,52,8057,1253,145
25.998375,76,64,7930,1247,170
26.003708,68,58,8128,1281,181
26.009042,74,68,7916,1266,171
26.014375,68,50,7831,1245,178
26.019708,65,52,8061,1242,186
26.025042,67,60,7832,1235,177
26.030375,63,46,7940,1276,167
26.035667,63,54,8022,1273,164
26.041,72,62,8081,1180,157
26.046333,64,56,8031,1287,151
26.051667,79,49,7887,1211,174
26.057,64,50,8101,1218,172
26.062333,72,48,7789,1239,167
26.067667,63,34,7859,1229,164
26.073,73,57,7873,1196,170
26.078333,76,57,8045,1204,163
26.083625,74,60,8064,1186,153
26.088958,72,54,7952,1221,165
26.094292,73,72,7837,1221,158
26.099625,77,47,8020,1217,166
26.104958,59,49,8002,1242,169
26.110292,63,49,7916,1214,166
26.115625,68,48,7951,1173,135
26.120917,70,45,7982,1228,151
26.12625,59,60,8057,1194,155
26.131583,69,39,7818,1184,153
26.136917,58,55,7932,1223,152
26.14225,61,48,7957,1164,174
26.147583,54,56,7896,1140,169
26.152917,69,49,7763,1197,190
26.158208,67,53,7680,1214,180
26.163542,65,58,7756,1274,172
26.168875,66,52,8183,1257,167
26.174208,68,53,7802,1235,173
26.179542,69,51,8036,1198,156
26.184875,65,55,7950,1183,176
26.190208,65,54,7818,1222,191
26.195542,64,68,7888,1188,176
26.200833,74,54,7856,1201,162
26.206167,66,50,7817,1191,165
26.2115,72,52,8035,1204,175
26.216833,71,49,8053,1200,170
26.222167,84,55,7915,1178,172
26.2275,67,48,8118,1150,139
26.232833,62,54,8083,1189,153
26.238167,71,49,7814,1159,160
26.243458,75,57,7855,1197,155
26.248792,85,55,8123,1172,165
26.254125,56,54,7962,1245,152
26.259458,76,55,8136,1144,195
26.264792,69,48,7913,1141,160
26.270125,76,63,7783,1155,176
26.275458,62,55,8051,1180,186
26.28075,74,63,7710,1167,172
26.286083,70,51,7649,1097,198
26.291417,61,40,7806,1161,158
26.29675,83,57,7911,1191,197
26.302083,76,58,8002,1193,153
26.307417,65,51,7729,1161,161
26.31275,67,53,7955,1177,177
26.318042,70,58,8005,1159,155
26.323375,61,55,7962,1107,154
26.328708,76,54,7820,1147,187
26.334042,80,51,7849,1118,161
26.339375,74,50,7684,1125,176
26.344708,75,46,7798,1144,179
26.350042,77,60,7805,1149,165
26.355375,77,49,7801,1163,180
26.360667,70,59,8012,1171,147
26.366,70,51,7976,1104,145
26.371333,67,60,7942,1125,148
26.376667,77,43,7842,1155,138
26.382,79,56,7908,1119,190
26.387333,70,54,7857,1126,157
26.392667,69,63,7798,1188,163
26.398,67,60,8035,1138,171
26.403292,66,56,7820,1092,200
26.408625,67,49,7887,1079,167
26.413958,69,53,7788,1140,160
26.419292,60,69,7845,1095,163
26.424625,65,59,7861,1142,154
26.429958,61,53,7839,1172,156
26.435292,60,49,7957,1092,168
26.440583,66,55,7769,1127,178
26.445917,67,55,7724,1118,168
26.45125,76,58,7955,1137,166
26.456583,65,53,7669,1070,173
26.461917,79,47,7818,1054,172
26.46725,55,65,7854,1055,152
26.472583,71,51,7788,1070,150
26.477875,66,52,7748,1134,178
26.483208,60,51,7838,1110,177
26.488542,67,48,7818,1126,165
26.493875,61,44,7834,1086,188
26.499208,71,57,7694,1089,173
26.504542,71,55,7820,1084,161
26.509875,65,47,7783,1131,153
26.515208,70,55,7556,1051,172
26.5205,72,55,7692,1075,161
26.525833,79,57,7636,1074,161
26.531167,72,53,7645,1067,171
26.5365,70,50,7683,1069,172
26.541833,75,62,7854,1089,170
26.547167,59,65,7849,1019,175
26.5525,67,57,7698,1096,158
26.557833,69,75,7714,1051,173
26.563125,73,58,7871,1041,185
26.568458,74,63,7713,1059,175
26.573792,76,65,7637,993,170
26.579125,63,55,7758,1050,170
26.584458,70,63,7850,1043,162
26.589792,72,62,7883,1077,175
26.595125,81,54,7955,1028,175
26.600417,73,64,7828,1114,159
26.60575,74,59,7953,1035,152
26.611083,81,55,7667,1046,175
26.616417,78,70,7626,1075,193
26.62175,82,67,7655,1039,183
26.627083,63,76,7766,1071,190
26.632417,77,49,7796,1076,186
26.63775,60,45,7645,1013,172
26.643042,67,56,7696,1033,164
26.648375,77,61,7648,1107,169
26.653708,71,55,7805,1050,174
26.659042,76,64,7700,1085,165
26.664375,64,62,7680,1040,145
26.669708,82,48,7817,1029,195
26.675042,74,68,7655,1048,159
26.680333,82,63,7661,1008,203
26.685667,70,49,7717,1067,187
26.691,79,66,7822,974,191
26.696333,86,64,7579,1023,163
26.701667,76,58,7570,984,177
26.707,77,62,7504,996,183
26.712333,67,56,7756,1039,159
26.717667,70,62,7748,982,158
26.722958,72,51,7717,967,188
26.728292,65,48,7890,1049,163
26.733625,64,48,7620,1039,152
26.738958,65,45,7677,994,145
26.744292,64,46,7631,1047,171
26.749625,73,59,7754,1023,184
26.754958,74,55,7555,1014,175
26.760292,68,56,7657,1005,159
26.765583,58,60,7535,977,166
26.770917,60,53,7659,1038,148
26.77625,79,52,7710,948,132
26.781583,66,55,7745,953,161
26.786917,77,58,7688,1001,157
26.79225,70,55,7591,955,152
26.797583,77,54,7795,1019,155
26.802875,73,52,7513,969,147
26.808208,70,53,7684,1006,156
26.813542,65,63,7648,1012,177
26.818875,64,61,7664,975,165
26.824208,80,51,7453,993,173
26.829542,69,66,7523,958,176
26.834875,66,52,7660,1001,160
26.840167,78,58,7546,1016,165
26.8455,62,55,7396,977,183
26.850833,75,70,7462,960,164
26.856167,72,63,7536,906,167
26.8615,82,55,7441,946,182
26.866833,71,56,7519,1005,182
26.872167,80,56,7461,918,190
26.8775,63,72,7359,948,180
26.882833,85,48,7475,967,178
26.888125,74,57,7678,966,178
26.893458,85,59,7529,973,191
26.898792,69,60,7386,934,152
26.904125,73,54,7449,909,181
26.909458,76,52,7311,969,192
26.914792,70,61,7199,962,189
26.920125,70,60,7310,996,182
26.925417,69,55,7537,929,185
26.93075,81,51,7288,914,170
26.936083,76,62,7307,919,187
26.941417,78,51,7313,961,169
26.94675,72,71,7440,993,188
26.952083,72,49,7493,920,166
26.957417,75,62,7372,935,181
26.962708,71,67,7297,912,164
26.968042,74,56,7417,970,180
26.973375,71,53,7565,910,189
26.978708,78,48,7419,971,152
26.984042,80,57,7472,968,183
26.989375,74,54,7353,914,180
26.994708,73,65,7504,924,179
27.000042,81,70,7421,939,168
27.005333,78,52,7376,845,184
27.010667,67,57,7346,926,196
27.016,68,50,7285,911,167
27.021333,65,55,7306,974,179
27.026667,65,55,7379,901,166
27.032,68,48,7364,928,162
27.037333,77,56,7334,899,173
27.042667,71,58,7498,941,165
27.047958,68,50,7148,920,153
27.053292,62,59,7316,937,180
27.058625,72,62,7247,962,175
27.063958,69,57,7171,937,170
27.069292,73,72,7251,906,170
27.074625,83,48,7394,906,181
27.079958,81,66,7397,897,170
27.08525,63,54,7533,939,174
27.090583,72,55,7450,943,153
27.095917,72,67,7419,945,182
27.10125,78,65,7315,873,168
27.106583,78,57,7253,861,186
27.111917,71,61,7356,918,168
27.11725,68,47,7437,916,177
27.122542,66,49,7304,894,156
27.127875,75,54,7272,895,170
27.133208,82,59,7239,911,177
27.138542,74,64,7420,890,163
27.143875,80,51,7406,888,167
27.149208,61,53,7365,861,175
27.154542,74,47,7518,934,206
27.159875,61,54,7361,895,181
